Año,Municipio,Código de Municipio,Camiones,Furgonetas,Autobuses,Turismos,Motocicletas,Tractores industriales,Ciclomotores,Otros vehículos,Total vehículos
2022,Monroyo,44154,43,69,0,224,33,2,19,15,405
2022,Monsagro,37199,19,11,0,111,14,0,6,11,172
2022,Monsalupe,5133,2,5,0,43,4,0,2,1,57
2022,Mont-ral,43091,17,24,0,98,20,0,5,2,166
2022,Mont-ras,17110,186,224,0,1202,452,2,149,32,2247
2022,Mont-roig del Camp,43092,830,999,10,7484,1348,31,476,242,11420
2022,Montagut i Oix,17109,125,158,1,585,139,1,50,22,1081
2022,Montalbanejo,16129,11,15,0,96,12,40,5,6,185
2022,Montalbo,16130,65,70,0,472,51,24,36,26,744
2022,Montalbán,44155,112,106,8,715,105,7,38,40,1131
2022,Montalbán de Córdoba,14040,368,459,0,2444,438,31,506,98,4344
2022,Montalvos,2050,7,10,0,65,9,0,12,5,108
2022,Montamarta,49123,45,59,0,399,29,10,23,18,583
2022,Montanejos,12079,53,44,0,216,36,0,25,16,390
2022,Montanuy,22157,44,77,0,185,15,0,6,13,340
2022,Montarrón,19193,3,1,0,30,0,0,4,0,38
2022,Montaverner,46173,176,96,0,1076,138,13,167,19,1685
2022,Montblanc,43086,525,538,0,4029,587,37,281,169,6166
2022,Montbrió del Camp,43088,183,203,0,1669,376,5,163,36,2635
2022,Montcada i Reixac,8125,1876,1908,3,17840,3645,122,712,998,27104
2022,Montclar,8130,17,24,0,85,30,0,8,6,170
2022,Monteagudo,31173,79,61,0,563,79,2,77,8,869
2022,Monteagudo de las Salinas,16131,14,18,0,80,9,0,7,5,133
2022,Monteagudo de las Vicarías,42119,20,20,0,99,16,0,16,5,176
2022,Monteagudo del Castillo,44156,10,13,0,27,3,0,2,4,59
2022,Montealegre de Campos,47092,6,11,0,107,16,1,8,1,150
2022,Montealegre del Castillo,2051,243,217,0,1401,179,16,144,34,2234
2022,Montearagón,45104,57,41,0,327,38,5,42,14,524
2022,Montecorto,29903,13,14,0,101,19,0,1,1,149
2022,Montederramo,32049,60,107,0,589,55,0,44,14,869
2022,Montefrío,18135,587,903,12,3449,398,33,684,88,6154
2022,Montehermoso,10127,487,441,9,3596,220,84,177,111,5125
2022,Montejaque,29074,2229,2028,8,12919,282,220,80,114,17880
2022,Montejo,37200,20,25,0,146,20,0,7,8,226
2022,Montejo de Arévalo,40129,17,19,0,135,4,0,11,5,191
2022,Montejo de Tiermes,42120,20,31,0,95,8,1,6,6,167
2022,Montejo de la Sierra,28088,34,39,0,182,37,0,13,11,316
2022,Montejo de la Vega de la Serrezuela,40130,19,25,0,101,6,1,7,8,167
2022,Montejícar,18136,194,325,0,1241,105,12,131,32,2040
2022,Montellano,41064,460,340,0,3849,377,26,695,101,5848
2022,Montellà i Martinet,25139,57,104,0,385,113,4,13,44,720
2022,Montemayor,14041,345,400,3,2289,260,38,436,140,3911
2022,Montemayor de Pililla,47093,53,56,0,597,91,1,20,18,836
2022,Montemayor del Río,37201,25,30,0,185,24,0,8,17,289
2022,Montemolín,6086,76,99,0,823,102,1,163,28,1292
2022,Montenegro de Cameros,42121,4,12,0,19,4,0,6,3,48
2022,Monterde,50173,25,26,0,93,14,2,3,3,166
2022,Monterde de Albarracín,44157,4,13,0,36,1,0,1,0,55
2022,Monterrei,32050,128,167,0,1542,143,5,192,39,2216
2022,Monterroso,27032,193,231,2,2374,195,21,132,66,3214
2022,Monterrubio,40131,7,4,0,56,8,0,3,4,82
2022,Monterrubio de Armuña,37202,34,49,0,846,142,2,16,10,1099
2022,Monterrubio de la Demanda,9226,3,6,0,37,2,0,1,4,53
2022,Monterrubio de la Serena,6087,191,284,8,1512,83,12,150,76,2316
2022,Monterrubio de la Sierra,37203,14,9,0,115,6,0,4,3,151
2022,Montesa,46174,168,65,0,625,82,4,141,10,1095
2022,Montesclaros,45105,36,39,0,237,21,5,23,7,368
2022,"Montesinos, Los",3903,353,236,8,3429,418,40,257,86,4827
2022,Montesquiu,8131,42,63,1,584,96,8,21,21,836
2022,Montferrer i Castellbò,25140,173,162,0,756,151,21,25,56,1344
2022,Montferri,43089,29,36,4,239,54,0,25,8,395
2022,Montgai,25138,49,61,0,493,73,9,68,31,784
2022,Montgat,8126,393,440,1,6186,1746,28,206,93,9093
2022,Montiel,13057,140,182,0,750,75,32,163,27,1369
2022,Montijo,6088,622,829,8,8521,829,62,1123,104,12098
2022,Montilla,14042,1259,1473,7,11471,1882,212,2114,202,18620
2022,Montillana,18137,163,210,0,636,63,3,104,41,1220
2022,Montitxelvo/Montichelvo,46175,91,33,0,350,70,8,40,10,602
2022,Montizón,23062,153,379,0,793,93,0,142,70,1630
2022,Montmajor,8132,88,94,0,366,87,4,22,39,700
2022,Montmaneu,8133,18,24,0,108,19,1,9,2,181
2022,"Montmell, El",43090,116,133,0,1021,207,0,95,48,1620
2022,Montmeló,8135,744,528,3,4541,760,76,157,119,6928
2022,Montoliu de Lleida,25142,121,38,0,297,42,7,28,23,556
2022,Montoliu de Segarra,25141,25,26,0,129,39,1,4,6,230
2022,Montorio,9227,21,50,0,131,15,7,6,15,245
2022,Montornès de Segarra,25143,10,5,0,79,7,0,12,1,114
2022,Montornès del Vallès,8136,706,740,1,8532,1502,115,419,175,12190
2022,Montoro,14043,564,752,10,4823,631,59,1103,96,8038
2022,Montroi/Montroy,46176,280,164,3,1603,228,8,141,34,2461
2022,Montseny,8137,71,75,0,219,66,5,17,35,488
2022,Montserrat,46172,560,397,1,4652,710,43,283,108,6754
2022,Monturque,14044,136,258,0,1165,178,54,178,21,1990
2022,Montuïri,7038,418,317,0,3368,403,1,415,44,4966
2022,Montán,12078,44,34,0,162,28,1,25,17,311
2022,Montánchez,10126,129,146,11,915,80,12,151,67,1511
2022,Montón,50174,9,14,0,45,5,0,1,0,74
2022,Monzón,22158,1083,997,12,8962,1048,218,637,239,13196
2022,Monzón de Campos,34108,44,45,0,421,53,1,23,16,603
2022,Monóvar/Monòver,3089,641,520,0,6431,1013,7,633,97,9342
2022,Mora,45106,801,1039,20,5300,457,66,779,157,8619
2022,Mora de Rubielos,44158,193,203,0,878,71,22,87,108,1562
2022,Moradillo de Roa,9228,17,17,0,133,16,3,9,3,198
2022,Moral de Calatrava,13058,499,478,6,2653,246,32,418,75,4407
2022,Moral de Hornuez,40132,5,4,0,34,2,0,2,2,49
2022,Moral de Sayago,49124,29,34,0,169,31,0,38,10,311
2022,Moral de la Reina,47094,13,13,0,134,22,0,9,3,194
2022,Moraleda de Zafayona,18138,309,283,0,2104,269,21,356,55,3397
2022,Moraleja,10128,565,505,2,4163,408,43,433,136,6255
2022,Moraleja de Enmedio,28089,420,485,0,3467,519,48,113,89,5141
2022,Moraleja de Matacabras,5134,3,4,0,50,3,1,7,0,68
2022,Moraleja de Sayago,49126,20,16,0,169,5,0,16,19,245
2022,Moraleja de las Panaderas,47095,2,2,0,38,7,3,2,0,54
2022,Moraleja del Vino,49125,122,161,2,1147,124,18,89,47,1710
2022,Morales de Campos,47096,14,15,0,112,12,0,5,7,165
2022,Morales de Rey,49128,68,46,0,384,33,6,28,23,588
2022,Morales de Toro,49129,74,78,0,796,39,9,30,25,1051
2022,Morales de Valverde,49130,7,8,0,137,11,0,5,1,169
2022,Morales del Vino,49127,133,185,1,1859,321,20,110,22,2651
2022,Moralina,49131,40,40,0,168,22,0,24,12,306
2022,Moralzarzal,28090,1945,11363,77,48171,1123,18,200,182,63079
2022,Morasverdes,37204,34,36,0,189,13,1,22,7,302
2022,Morata de Jalón,50175,100,60,0,592,89,10,103,17,971
2022,Morata de Jiloca,50176,47,43,0,174,13,3,18,6,304
2022,Morata de Tajuña,28091,390,363,18,3953,486,35,239,102,5586
2022,Moratalla,30028,595,796,0,4446,1039,30,1386,141,8433
2022,Moratilla de los Meleros,19194,9,19,0,65,6,0,5,3,107
2022,Moratinos,34109,4,4,0,52,6,0,3,1,70
2022,Moraña,36032,280,249,12,2862,300,21,259,101,4084
2022,Morcillo,10129,19,17,0,254,28,0,25,6,349
2022,Morcín,33038,203,184,4,1695,253,6,78,53,2476
2022,Moreda de Álava/Moreda Araba,1039,20,25,0,165,15,0,15,6,246
2022,"Morell, El",43095,317,254,0,2258,424,18,173,39,3483
2022,Morella,12080,263,275,0,1421,127,43,71,69,2269
2022,Morelábor,18909,54,90,0,487,56,1,55,22,765
2022,Morenilla,19195,3,6,0,22,2,0,0,3,36
2022,Morentin,31174,6,12,0,84,13,0,8,3,126
2022,"Morera de Montsant, La",43096,22,32,0,111,28,0,4,7,204
2022,"Morera, La",6089,86,83,0,456,36,1,31,14,707
2022,Moreruela de Tábara,49133,22,38,0,240,19,0,24,5,348
2022,Moreruela de los Infanzones,49132,15,25,0,241,17,0,14,13,325
2022,Morga,48066,47,36,0,284,66,1,16,17,467
2022,Moriles,14045,260,333,4,1932,218,34,381,70,3232
2022,Morille,37205,12,13,0,171,18,0,5,2,221
2022,Moriscos,37207,19,24,2,312,38,5,9,3,412
2022,Moronta,37208,9,13,0,43,4,0,3,1,73
2022,Moros,50178,33,38,0,178,24,0,16,7,296
2022,Morés,50177,34,47,1,203,10,10,24,7,336
2022,Moríñigo,37206,3,7,0,121,24,0,14,6,175
2022,Morón de Almazán,42123,14,28,0,168,14,0,7,5,236
2022,Morón de la Frontera,41065,1236,869,16,13366,2177,188,2754,291,20897
2022,Mos,36033,1362,1205,77,11368,1521,316,600,311,16760
2022,Moscardón,44159,12,12,0,30,6,0,5,1,66
2022,Mosqueruela,44160,113,117,0,246,11,4,18,29,538
2022,Mota de Altarejos,16132,2,3,0,39,1,0,1,2,48
2022,Mota del Cuervo,16133,735,420,1,3357,237,176,263,149,5338
2022,Mota del Marqués,47097,47,28,0,243,36,1,13,13,381
2022,Motilla del Palancar,16134,739,586,31,3767,376,122,271,120,6012
2022,Motilleja,2052,38,37,0,349,34,3,38,6,505
2022,Motril,18140,3365,2860,32,26927,6770,280,4673,433,45340
2022,Moya,16135,18,27,0,96,21,0,7,3,172
2022,Moya,35013,1081,489,2,4061,585,20,205,121,6564
2022,Moyuela,50179,19,21,0,156,13,0,24,10,243
2022,Mozoncillo,40134,101,110,0,587,45,20,18,28,909
2022,Mozota,50180,10,4,0,82,16,0,4,1,117
2022,Mozárbez,37209,52,37,0,401,43,8,17,12,570
2022,Mucientes,47098,49,54,0,416,55,0,13,13,600
2022,"Mudarra, La",47099,20,13,0,127,10,0,0,6,176
2022,Muduex,19196,5,26,0,94,15,3,2,3,148
2022,Mudá,34110,3,4,0,66,5,1,2,2,83
2022,Muel,50181,114,75,0,836,94,3,67,42,1231
2022,"Muela, La",50182,400,425,1,3304,455,158,186,134,5063
2022,Muelas de los Caballeros,49134,15,28,0,137,22,0,5,7,214
2022,Muelas del Pan,49135,39,54,0,433,75,3,39,12,655
2022,Mues,31175,8,8,0,64,1,0,2,1,84
2022,Muga de Sayago,49136,68,49,0,248,37,0,31,12,445
2022,Mugardos,15051,135,141,0,3157,344,4,270,52,4103
2022,Mula,30029,1037,818,0,8503,1291,142,2084,201,14076
2022,Mundaka,48068,55,62,0,913,108,11,22,14,1185
2022,Munera,2053,422,302,16,2268,197,21,353,50,3629
2022,Mungia,48069,706,782,5,9148,1075,48,218,255,12237
2022,Muniesa,44161,70,55,0,330,34,0,38,19,546
2022,Munilla,26098,20,17,0,71,0,1,5,4,118
2022,Munitibar-Arbatzegi Gerrikaitz,48007,34,34,0,297,50,2,13,9,439
2022,Muntanyola,8129,56,71,0,398,103,0,20,23,671
2022,Munébrega,50183,46,42,0,228,26,0,13,8,363
2022,Mura,8139,19,29,0,117,59,0,14,12,250
2022,Muras,27033,49,106,0,451,27,12,61,15,721
2022,Murchante,31176,294,241,0,2174,278,31,303,94,3415
2022,Murcia,30030,20485,19436,295,244525,45783,2244,25393,2770,360931
2022,Murcia ( municipio sin especificar) ,30000,0,3,0,22,5,0,1,1,32
2022,Murero,50184,5,10,0,50,10,0,3,3,81
2022,Murias de Paredes,24101,22,93,0,238,33,0,23,16,425
2022,Muriel,47100,4,14,0,85,8,1,20,3,135
2022,Muriel Viejo,42125,10,17,0,38,7,0,6,2,80
2022,Muriel de la Fuente,42124,5,9,0,32,5,0,0,3,54
2022,Murieta,31177,36,37,0,212,24,4,6,12,331
2022,Murillo de Gállego,50185,27,20,1,74,12,0,9,10,153
2022,Murillo de Río Leza,26099,153,128,2,917,120,20,114,47,1501
2022,Murillo el Cuende,31178,48,53,0,431,29,4,30,22,617
2022,Murillo el Fruto,31179,77,49,0,343,20,5,40,32,566
2022,Murla,3091,30,30,17,366,62,0,35,4,544
2022,Muro,7039,922,388,27,4836,759,22,661,81,7696
2022,Muro de Aguas,26100,17,20,0,49,9,0,3,7,105
2022,Muro de Alcoy,3092,554,416,1,5072,880,14,455,95,7487
2022,Muro en Cameros,26101,11,11,0,12,4,0,2,7,47
2022,Muros,15053,336,297,1,4884,513,7,293,77,6408
2022,Muros de Nalón,33039,66,73,0,1147,153,10,63,20,1532
2022,Murtas,18141,95,121,0,353,38,9,26,14,656
2022,Murueta,48908,20,19,0,212,43,0,9,7,310
2022,Muruzábal,31180,11,22,0,162,20,0,1,3,219
2022,Museros,46177,389,335,4,3628,536,77,228,41,5238
2022,Muskiz,48071,400,367,0,4194,408,17,136,160,5682
2022,Mutiloa,20057,22,30,0,167,34,0,7,1,261
2022,Mutriku,20056,235,202,0,2711,390,1,139,81,3759
2022,Mutxamel,3090,991,1030,11,14137,2813,42,1105,230,20359
2022,Muxika,48067,109,138,10,943,164,0,31,43,1438
2022,Muxía,15052,257,262,0,2922,222,21,280,102,4066
2022,Muíños,32051,77,85,13,960,87,4,88,35,1349
2022,Muñana,5135,48,71,0,327,51,5,32,16,550
2022,Muñico,5136,14,19,0,69,6,0,1,5,114
2022,Muñogalindo,5138,28,30,0,221,19,0,28,7,333
2022,Muñogrande,5139,4,6,1,72,10,1,7,1,102
2022,Muñomer del Peco,5140,4,11,0,98,6,3,7,9,138
2022,Muñopedro,40135,32,30,0,218,25,10,14,26,355
2022,Muñopepe,5141,11,9,0,82,6,0,1,2,111
2022,Muñosancho,5142,3,9,0,88,4,0,19,4,127
2022,Muñotello,5143,8,10,0,50,3,2,2,2,77
2022,Muñoveros,40136,10,7,0,92,6,0,4,3,122
2022,Málaga,29067,21052,22607,851,276237,68747,1290,30260,3241,424285
2022,Málaga del Fresno,19166,17,42,0,127,10,1,15,5,217
2022,Mélida,31164,58,63,1,397,36,1,19,8,583
2022,Méntrida,45099,360,354,0,3669,400,27,177,105,5092
2022,Mérida,6083,2430,3517,78,32986,3651,488,3178,691,47019
2022,Móra d'Ebre,43093,405,431,7,3170,591,16,335,95,5050
2022,Móra la Nova,43094,245,209,2,1822,354,21,216,71,2940
2022,Móstoles,28092,4895,6277,83,103261,8037,182,2206,1039,125980
2022,Nabarniz,48909,16,21,0,157,22,0,3,4,223
2022,Nacimiento,4065,61,64,0,314,55,3,38,19,554
2022,Nafría de Ucero,42127,9,6,0,23,0,0,1,2,41
2022,Nalda,26103,99,103,0,668,80,20,47,25,1042
2022,Nalec,25145,7,13,0,71,10,1,6,2,110
2022,Nambroca,45107,246,285,0,3040,341,25,135,54,4126
2022,Narboneta,16137,17,16,0,48,11,1,3,5,101
2022,Narrillos del Rebollar,5145,4,9,0,23,1,0,0,3,40
2022,Narrillos del Álamo,5144,4,7,0,48,2,0,2,1,64
2022,Narros,42128,33,10,0,42,8,9,1,14,117
2022,Narros de Matalayegua,37211,28,29,0,161,13,0,1,8,240
2022,Narros de Saldueña,5149,5,5,0,114,14,1,3,5,147
2022,Narros del Castillo,5147,23,11,0,169,20,0,17,8,248
2022,Narros del Puerto,5148,4,2,0,24,3,0,2,1,36
2022,Narón,15054,1260,1114,31,22867,2079,193,1133,322,28999
2022,Naut Aran,25025,230,268,10,990,281,0,44,110,1933
2022,Nava,33040,287,484,0,3331,410,16,184,125,4837
2022,Nava de Arévalo,5152,65,61,7,594,66,11,47,27,878
2022,Nava de Béjar,37213,11,14,0,91,11,0,1,1,129
2022,Nava de Francia,37214,10,15,0,110,17,0,12,3,167
2022,"Nava de Ricomalillo, La",45108,89,101,4,307,30,0,36,23,590
2022,Nava de Roa,9229,35,31,0,152,8,5,12,16,259
2022,"Nava de Santiago, La",6090,45,59,0,627,71,2,56,19,879
2022,Nava de Sotrobal,37215,12,19,0,116,9,0,9,2,167
2022,Nava de la Asunción,40138,291,222,0,1765,180,25,128,89,2700
2022,Nava del Barco,5153,16,8,0,55,7,1,11,2,100
2022,Nava del Rey,47101,126,99,1,1133,103,2,97,34,1595
2022,"Nava, La",21051,28,18,0,220,29,3,16,13,327
2022,Navacarros,37212,9,8,0,115,27,0,12,2,173
2022,Navacepedilla de Corneja,5151,15,7,0,48,3,0,2,1,76
2022,Navacerrada,28093,675,2919,0,28238,427,14,101,83,32457
2022,Navaconcejo,10130,542,174,0,940,65,7,56,67,1851
2022,Navadijos,5154,9,9,0,23,0,0,3,0,44
2022,Navaescurial,5155,5,5,0,30,7,0,4,1,52
2022,Navafría,40139,41,36,0,178,27,1,10,18,311
2022,Navahermosa,45109,407,548,10,2248,231,49,190,123,3806
2022,Navahondilla,5156,27,35,0,161,38,0,9,13,283
2022,Navajas,12081,43,43,0,350,75,29,59,6,605
2022,Navajún,26104,6,3,0,10,0,0,1,3,23
2022,Naval,22160,25,55,0,155,16,0,18,5,274
2022,Navalacruz,5157,39,32,0,153,17,1,9,11,262
2022,Navalafuente,28094,78,91,0,916,132,0,25,23,1265
2022,Navalagamella,28095,109,117,0,1619,212,1,47,25,2130
2022,Navalcarnero,28096,1213,1478,49,14323,1448,201,435,270,19417
2022,Navalcán,45110,162,176,3,1129,175,4,336,46,2031
2022,Navaleno,42129,51,68,0,559,42,81,27,21,849
2022,Navales,37216,31,28,0,240,11,4,13,15,342
2022,Navalilla,40140,16,14,0,76,7,0,3,6,122
2022,Navalmanzano,40141,129,154,0,735,55,35,23,38,1169
2022,Navalmoral,5158,76,95,0,293,34,131,14,26,669
2022,Navalmoral de Béjar,37217,9,4,0,49,11,0,2,3,78
2022,Navalmoral de la Mata,10131,990,1051,26,9376,879,72,489,166,13049
2022,Navalmoralejo,45111,3,7,0,39,2,0,1,1,53
2022,"Navalmorales, Los",45112,260,271,7,1281,107,3,120,52,2101
2022,Navalonguilla,5159,28,25,0,101,5,0,0,5,164
2022,Navalosa,5160,66,61,0,210,40,1,13,83,474
2022,Navalperal de Pinares,5161,69,68,0,412,37,1,16,14,617
2022,Navalperal de Tormes,5162,9,6,0,45,0,0,1,2,63
2022,Navalpino,13059,26,29,0,122,6,0,12,8,203
2022,"Navalucillos, Los",45113,282,412,0,1328,152,8,89,84,2355
2022,Navaluenga,5163,196,270,0,1080,194,10,155,76,1981
2022,Navalvillar de Ibor,10132,86,107,0,266,23,5,12,12,511
2022,Navalvillar de Pela,6091,338,438,0,3102,159,14,275,85,4411
2022,Navamorales,37218,10,3,0,39,0,0,2,1,55
2022,Navamorcuende,45114,67,78,0,302,44,1,30,24,546
2022,Navaquesera,5164,3,0,0,27,3,0,0,1,34
2022,Navarcles,8140,338,394,2,3580,759,11,256,143,5483
2022,Navardún,50186,5,4,0,29,5,0,0,3,46
2022,Navares de Ayuso,40142,3,6,0,32,4,0,1,1,47
2022,Navares de Enmedio,40143,8,14,0,42,6,2,5,3,80
2022,Navares de las Cuevas,40144,2,3,2,15,3,1,0,0,26
2022,Navaridas,1041,35,32,0,119,38,0,20,9,253
2022,Navarra ( municipio sin especificar) ,31000,1,2,0,11,0,0,0,0,14
2022,Navarredonda de Gredos,5165,80,88,0,251,24,2,25,26,496
2022,Navarredonda de la Rinconada,37219,12,15,0,135,11,0,4,7,184
2022,Navarredonda y San Mamés,28097,12,25,0,89,7,0,7,5,145
2022,Navarredondilla,5166,26,27,0,129,9,0,11,15,217
2022,Navarrete,26105,255,203,0,1621,211,7,95,61,2453
2022,Navarrevisca,5167,28,30,0,148,31,0,21,48,306
2022,Navarrés,46179,292,174,1,1548,219,8,402,31,2675
2022,Navas de Bureba,9230,3,8,0,36,6,0,0,4,57
2022,Navas de Estena,13060,34,47,0,174,14,0,13,7,289
2022,"Navas de Jadraque, Las",19197,2,4,0,16,0,0,0,0,22
2022,Navas de Jorquera,2054,53,40,0,321,31,2,34,8,489
2022,Navas de Oro,40145,149,119,0,880,83,9,36,56,1332
2022,Navas de Riofrío,40904,22,36,0,262,57,0,14,8,399
2022,Navas de San Antonio,40146,33,52,0,272,34,1,12,14,418
2022,Navas de San Juan,23063,710,988,8,1996,162,42,256,90,4252
2022,"Navas de la Concepción, Las",41066,142,105,2,774,107,3,157,25,1315
2022,Navas del Madroño,10133,106,98,0,741,52,3,129,32,1161
2022,"Navas del Marqués, Las",5168,580,575,3,2637,353,63,116,124,4451
2022,Navas del Rey,28099,388,666,2,4012,270,26,115,46,5525
2022,Navascués/Nabaskoze,31181,15,32,0,87,5,2,7,5,153
2022,Navasfrías,37221,54,49,0,255,14,0,22,10,404
2022,Navata,17111,95,119,1,799,142,2,55,23,1236
2022,Navatalgordo,5169,35,37,0,155,19,0,15,15,276
2022,Navatejares,5170,4,2,0,32,2,0,4,1,45
2022,Navezuelas,10134,87,135,0,313,39,3,42,27,646
2022,Navia,33041,317,400,2,5198,591,89,406,126,7129
2022,Navia de Suarna,27034,73,197,3,734,35,7,17,45,1111
2022,Navianos de Valverde,49137,12,7,0,126,10,6,12,5,178
2022,Navàs,8141,417,463,14,3412,475,8,190,153,5132
2022,Navès,25146,43,70,0,198,43,9,10,34,407
2022,Nazar,31182,7,10,0,35,6,1,3,4,66
2022,Nebreda,9231,3,4,0,47,5,1,1,1,62
2022,Neda,15055,295,207,0,3346,360,27,379,73,4687
2022,Negredo,19198,2,5,0,13,8,0,0,0,28
2022,Negreira,15056,320,253,21,4259,339,49,149,109,5499
2022,Negrilla de Palencia,37222,10,11,0,81,23,1,3,1,130
2022,Negueira de Muñiz,27035,32,33,0,134,11,1,4,11,226
2022,Neila,9232,14,31,0,92,11,0,2,2,152
2022,Neila de San Miguel,5171,8,6,0,32,2,0,3,5,56
2022,Nepas,42130,9,16,0,49,4,2,3,6,89
2022,Nerja,29075,1141,1372,32,10095,4473,41,2938,179,20271
2022,Nerpio,2055,194,203,0,751,65,5,103,50,1371
2022,Nerva,21052,371,235,2,2877,292,15,384,87,4263
2022,Nestares,26106,5,22,0,48,4,0,3,2,84
2022,Nevada,18903,135,112,1,605,101,1,104,39,1098
2022,"Neves, As",36034,217,169,1,2525,250,37,394,89,3682
2022,Niebla,21053,256,220,1,2514,251,709,323,51,4325
2022,Nieva,40148,22,36,0,229,23,3,12,14,339
2022,Nieva de Cameros,26107,12,30,0,60,11,0,2,3,118
2022,Nigrán,36035,883,845,0,11876,2443,40,859,316,17262
2022,Nigüelas,18143,111,112,0,805,117,190,87,24,1446
2022,Nigüella,50187,7,5,0,31,3,0,2,0,48
2022,Niharra,5172,26,32,0,135,14,3,10,9,229
2022,Noalejo,23064,221,385,1,826,64,8,161,61,1727
2022,Noblejas,45115,343,235,0,1938,150,30,166,33,2895
2022,Noceda del Bierzo,24102,44,79,0,418,55,2,53,16,667
2022,Noez,45116,73,86,0,617,40,5,58,18,897
2022,"Nogais, As",27037,80,174,0,731,61,11,12,81,1150
2022,Nogal de las Huertas,34112,4,5,0,36,5,0,0,0,50
2022,Nogales,6092,63,62,0,382,42,15,76,21,661
2022,Nogueira de Ramuín,32052,98,132,0,1431,123,4,101,29,1918
2022,Noguera de Albarracín,44163,17,25,0,53,4,0,1,1,101
2022,Nogueras,44164,2,6,0,18,3,0,3,1,33
2022,Nogueruelas,44165,21,43,0,121,8,0,6,8,207
2022,Noia,15057,684,536,30,7751,822,52,308,132,10315
2022,Noja,39047,190,240,0,1663,268,6,122,79,2568
2022,Nolay,42131,4,4,0,42,4,0,2,1,57
2022,Nombela,45117,158,143,3,568,59,4,55,23,1013
2022,Nombrevilla,50188,1,1,0,34,2,0,2,1,41
2022,Nonaspe,50189,132,95,0,508,66,16,106,52,975
2022,Noreña,33042,227,251,15,2849,277,19,74,56,3768
2022,"Nou de Berguedà, La",8142,20,26,0,103,35,5,6,7,202
2022,"Nou de Gaià, La",43097,50,55,0,323,84,7,32,17,568
2022,Novales,22162,20,26,0,115,37,1,8,10,217
2022,Novallas,50190,60,80,0,515,52,3,85,21,816
2022,Novelda,3093,1344,998,12,14111,2186,103,1232,165,20151
2022,Novelé/Novetlè,46180,75,40,0,501,100,9,90,6,821
2022,Noviercas,42132,11,19,0,107,9,8,1,5,160
2022,Novillas,50191,29,24,0,269,44,3,52,6,427
2022,Novés,45118,231,176,0,1823,129,103,115,26,2603
2022,Noáin (Valle de Elorz)/Noain (Elortzibar),31088,671,764,5,4736,616,590,131,299,7812
2022,"Nucia, la",3094,878,1026,5,10362,2449,20,965,135,15840
2022,Nueno,22163,37,66,0,375,55,0,14,22,569
2022,Nueva Carteya,14046,377,755,2,2687,236,9,395,93,4554
2022,Nueva Villa de las Torres,47102,27,30,0,225,35,0,15,8,340
2022,Nuevo Baztán,28100,350,482,7,4512,657,35,197,82,6322
2022,Nuez de Ebro,50193,39,42,0,498,71,1,36,12,699
2022,Nules,12082,834,460,8,7121,608,39,502,67,9639
2022,Nulles,43098,38,38,0,291,84,0,21,11,483
2022,Numancia de la Sagra,45119,297,316,7,3165,326,71,126,66,4374
2022,Nuévalos,50192,32,61,0,243,38,0,21,14,409
2022,Nuño Gómez,45120,11,22,0,106,10,0,6,2,157
2022,Nuñomoral,10135,178,127,0,745,66,2,115,41,1274
2022,Nájera,26102,549,484,1,4114,436,46,192,135,5957
2022,Náquera,46178,487,389,15,4177,920,110,201,89,6388
2022,Níjar,4066,3519,2177,8,19284,1622,368,1587,528,29093
2022,Nívar,18144,44,73,0,690,165,5,43,13,1033
2022,Obanos,31183,61,71,0,548,76,2,12,14,784
2022,Obejo,14047,144,176,5,1223,189,6,75,22,1840
2022,Obón,44167,4,3,0,26,3,0,1,1,38
2022,Ocaña,45121,569,451,12,5786,501,48,288,90,7745
2022,Ocentejo,19199,1,5,0,11,0,0,0,0,17
2022,Ochagavía/Otsagabia,31185,48,76,0,249,29,1,14,14,431
2022,Ochánduri,26109,6,2,0,40,3,0,2,0,53
2022,Oco,31184,10,9,0,43,7,0,2,1,72
2022,Ocón,26108,44,47,0,185,18,2,10,12,318
2022,Odieta,31186,30,62,0,244,32,4,6,17,395
2022,Odèn,25148,45,78,0,164,19,0,6,13,325
2022,Odón,44168,27,27,0,135,8,1,10,7,215
2022,Oencia,24103,31,72,0,144,22,0,13,16,298
2022,Ogassa,17112,35,55,0,136,35,2,8,11,282
2022,Ogíjares,18145,564,654,1,8000,2180,35,892,186,12512
2022,Ohanes,4067,59,79,0,305,33,0,103,13,592
2022,Oia,36036,187,190,0,2045,359,0,276,81,3138
2022,Oiartzun,20063,925,1000,39,6379,1190,301,231,284,10349
2022,Oiz,31187,15,19,0,86,18,1,7,11,157
2022,Ojacastro,26110,26,44,0,106,6,0,9,7,198
2022,Ojos Negros,44169,38,36,0,222,25,0,11,12,344
2022,Ojos-Albos,5173,5,17,0,61,13,0,1,2,99
2022,Ojén,29076,261,349,0,2408,528,4,222,101,3873
2022,Ojós,30031,517,623,300,2332,41,1608,93,62,5576
2022,Okondo,1042,80,124,0,694,90,4,23,43,1058
2022,Olaberria,20058,165,175,0,917,124,45,27,105,1558
2022,Olaibar,31188,28,52,0,188,33,1,0,15,317
2022,Olazti/Olazagutía,31189,112,138,0,869,81,32,36,44,1312
2022,Olba,44171,42,40,0,133,19,0,9,10,253
2022,Olea de Boedo,34113,3,2,0,22,4,0,4,3,38
2022,Oleiros,15058,936,1301,1,22030,2884,67,606,279,28104
